"","Month","Year","Commodity","val","Date"
"5592",7,2006," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",10599163,2006-07-01
"5593",7,2006," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",16149740,2006-07-01
"5594",7,2006," Albuminoidal Subst; Modified Starch; Glue; Enzymes",10229784,2006-07-01
"5595",7,2006," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",342182,2006-07-01
"5596",7,2006," Photographic Or Cinematographic Goods",9940315,2006-07-01
"5597",7,2006," Miscellaneous Chemical Products",57738360,2006-07-01
"5598",7,2006," Plastics And Articles Thereof",225893371,2006-07-01
"5599",7,2006," Rubber And Articles Thereof",47320310,2006-07-01
"5600",7,2006," Raw Hides And Skins (no Furskins) And Leather",80598360,2006-07-01
"5601",7,2006," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",803313,2006-07-01
"5602",7,2006," Furskins And Artificial Fur; Manufactures Thereof",1995765,2006-07-01
"5603",7,2006," Wood And Articles Of Wood; Wood Charcoal",49302763,2006-07-01
"5604",7,2006," Cork And Articles Of Cork",297256,2006-07-01
"5605",7,2006," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",211843,2006-07-01
"5606",7,2006," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",111179711,2006-07-01
"5607",7,2006," Paper & Paperboard & Articles (inc Papr Pulp Artl)",41693011,2006-07-01
"5608",7,2006," Printed Books, Newspapers Etc; Manuscripts Etc",6760309,2006-07-01
"5609",7,2006," Silk, Including Yarns And Woven Fabric Thereof",11820,2006-07-01
"5610",7,2006," Wool & Animal Hair, Including Yarn & Woven Fabric",1947025,2006-07-01
"5611",7,2006," Cotton, Including Yarn And Woven Fabric Thereof",273324143,2006-07-01
"5612",7,2006," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",305950,2006-07-01
"5613",7,2006," Manmade Filaments, Including Yarns & Woven Fabrics",7311700,2006-07-01
"5614",7,2006," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",22010569,2006-07-01
"5615",7,2006," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",19003163,2006-07-01
"5616",7,2006," Carpets And Other Textile Floor Coverings",575155,2006-07-01
"5617",7,2006," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",1450135,2006-07-01
"5618",7,2006," Impregnated Etc Text Fabrics; Tex Art For Industry",5855625,2006-07-01
"5619",7,2006," Knitted Or Crocheted Fabrics",977501,2006-07-01
"5620",7,2006," Apparel Articles And Accessories, Knit Or Crochet",643538,2006-07-01
"5621",7,2006," Apparel Articles And Accessories, Not Knit Etc.",1439794,2006-07-01
"5622",7,2006," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1699017,2006-07-01
"5623",7,2006," Footwear, Gaiters Etc. And Parts Thereof",5185434,2006-07-01
"5624",7,2006," Headgear And Parts Thereof",20104,2006-07-01
"5625",7,2006," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",65941,2006-07-01
"5626",7,2006," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",485716,2006-07-01
"5627",7,2006," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",8381033,2006-07-01
"5628",7,2006," Ceramic Products",2246444,2006-07-01
"5629",7,2006," Glass And Glassware",15051363,2006-07-01
"5630",7,2006," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",29422601,2006-07-01
"5631",7,2006," Iron And Steel",130259848,2006-07-01
"5632",7,2006," Articles Of Iron Or Steel",30163601,2006-07-01
"5633",7,2006," Copper And Articles Thereof",125777773,2006-07-01
"5634",7,2006," Nickel And Articles Thereof",6526736,2006-07-01
"5635",7,2006," Aluminum And Articles Thereof",132510835,2006-07-01
"5636",7,2006," Lead And Articles Thereof",41361,2006-07-01
"5637",7,2006," Zinc And Articles Thereof",7818287,2006-07-01
"5638",7,2006," Tin And Articles Thereof",681414,2006-07-01
"5639",7,2006," Base Metals Nesoi; Cermets; Articles Thereof",59457469,2006-07-01
"5640",7,2006," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",7203274,2006-07-01
"5641",7,2006," Miscellaneous Articles Of Base Metal",6459940,2006-07-01
"5642",7,2006," Nuclear Reactors, Boilers, Machinery Etc.; Parts",657765557,2006-07-01
"5643",7,2006," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",867919647,2006-07-01
"5644",7,2006," Railway Or Tramway Stock Etc; Traffic Signal Equip",3365811,2006-07-01
"5645",7,2006," Vehicles, Except Railway Or Tramway, And Parts Etc",82453554,2006-07-01
"5646",7,2006," Aircraft, Spacecraft, And Parts Thereof",844897948,2006-07-01
"5647",7,2006," Ships, Boats And Floating Structures",615474,2006-07-01
"5648",7,2006," Optic, Photo Etc, Medic Or Surgical Instrments Etc",250039701,2006-07-01
"5649",7,2006," Clocks And Watches And Parts Thereof",421423,2006-07-01
"5650",7,2006," Musical Instruments; Parts And Accessories Thereof",827363,2006-07-01
"5651",7,2006," Arms And Ammunition; Parts And Accessories Thereof",127491,2006-07-01
"5652",7,2006," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",10303071,2006-07-01
"5653",7,2006," Toys, Games & Sport Equipment; Parts & Accessories",3398839,2006-07-01
"5654",7,2006," Miscellaneous Manufactured Articles",1482654,2006-07-01
"5655",7,2006," Works Of Art, Collectors' Pieces And Antiques",372070,2006-07-01
"5656",7,2006," Special Classification Provisions, Nesoi",45575829,2006-07-01
"5657",8,2006," Live Animals",729584,2006-08-01
"5658",8,2006," Meat And Edible Meat Offal",31410664,2006-08-01
"5659",8,2006," Fish, Crustaceans & Aquatic Invertebrates",79226936,2006-08-01
"5660",8,2006," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",6450925,2006-08-01
"5661",8,2006," Products Of Animal Origin, Nesoi",5231445,2006-08-01
"5662",8,2006," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",77479,2006-08-01
"5663",8,2006," Edible Vegetables & Certain Roots & Tubers",1738268,2006-08-01
"5664",8,2006," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",13111340,2006-08-01
"5665",8,2006," Coffee, Tea, Mate & Spices",1164489,2006-08-01
"5666",8,2006," Cereals",1240539,2006-08-01
"5667",8,2006," Milling Products; Malt; Starch; Inulin; Wht Gluten",1181360,2006-08-01
"5668",8,2006," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",53535358,2006-08-01
"5669",8,2006," Lac; Gums, Resins & Other Vegetable Sap & Extract",1216645,2006-08-01
"5670",8,2006," Vegetable Plaiting Materials & Products Nesoi",696111,2006-08-01
"5671",8,2006," Animal Or Vegetable Fats, Oils Etc. & Waxes",4312150,2006-08-01
"5672",8,2006," Edible Preparations Of Meat, Fish, Crustaceans Etc",5268380,2006-08-01
"5673",8,2006," Sugars And Sugar Confectionary",1934657,2006-08-01
"5674",8,2006," Cocoa And Cocoa Preparations",945057,2006-08-01
"5675",8,2006," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",1797463,2006-08-01
"5676",8,2006," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",6269232,2006-08-01
"5677",8,2006," Miscellaneous Edible Preparations",8805159,2006-08-01
"5678",8,2006," Beverages, Spirits And Vinegar",2332648,2006-08-01
"5679",8,2006," Food Industry Residues & Waste; Prep Animal Feed",8644811,2006-08-01
"5680",8,2006," Tobacco And Manufactured Tobacco Substitutes",1763050,2006-08-01
"5681",8,2006," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",7798839,2006-08-01
"5682",8,2006," Ores, Slag And Ash",38087671,2006-08-01
"5683",8,2006," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",9810783,2006-08-01
"5684",8,2006," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",95167952,2006-08-01
"5685",8,2006," Organic Chemicals",100468319,2006-08-01
"5686",8,2006," Pharmaceutical Products",19196055,2006-08-01
"5687",8,2006," Fertilizers",16747527,2006-08-01
"5688",8,2006," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",22614992,2006-08-01
"5689",8,2006," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",13037496,2006-08-01
"5690",8,2006," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",16854258,2006-08-01
"5691",8,2006," Albuminoidal Subst; Modified Starch; Glue; Enzymes",9889383,2006-08-01
"5692",8,2006," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",272173,2006-08-01
"5693",8,2006," Photographic Or Cinematographic Goods",12131095,2006-08-01
"5694",8,2006," Miscellaneous Chemical Products",56257403,2006-08-01
"5695",8,2006," Plastics And Articles Thereof",250670722,2006-08-01
"5696",8,2006," Rubber And Articles Thereof",48265709,2006-08-01
"5697",8,2006," Raw Hides And Skins (no Furskins) And Leather",88840859,2006-08-01
"5698",8,2006," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",714264,2006-08-01
"5699",8,2006," Furskins And Artificial Fur; Manufactures Thereof",2314046,2006-08-01
"5700",8,2006," Wood And Articles Of Wood; Wood Charcoal",46093523,2006-08-01
"5701",8,2006," Cork And Articles Of Cork",204736,2006-08-01
"5702",8,2006," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",418615,2006-08-01
"5703",8,2006," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",125036106,2006-08-01
"5704",8,2006," Paper & Paperboard & Articles (inc Papr Pulp Artl)",40997392,2006-08-01
"5705",8,2006," Printed Books, Newspapers Etc; Manuscripts Etc",7095318,2006-08-01
"5706",8,2006," Silk, Including Yarns And Woven Fabric Thereof",110604,2006-08-01
"5707",8,2006," Wool & Animal Hair, Including Yarn & Woven Fabric",2447795,2006-08-01
"5708",8,2006," Cotton, Including Yarn And Woven Fabric Thereof",16108318,2006-08-01
"5709",8,2006," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",12532,2006-08-01
"5710",8,2006," Manmade Filaments, Including Yarns & Woven Fabrics",7610663,2006-08-01
"5711",8,2006," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",20568612,2006-08-01
"5712",8,2006," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",16052444,2006-08-01
"5713",8,2006," Carpets And Other Textile Floor Coverings",745422,2006-08-01
"5714",8,2006," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",2173937,2006-08-01
"5715",8,2006," Impregnated Etc Text Fabrics; Tex Art For Industry",4024767,2006-08-01
"5716",8,2006," Knitted Or Crocheted Fabrics",742120,2006-08-01
"5717",8,2006," Apparel Articles And Accessories, Knit Or Crochet",877240,2006-08-01
"5718",8,2006," Apparel Articles And Accessories, Not Knit Etc.",593219,2006-08-01
"5719",8,2006," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",742314,2006-08-01
"5720",8,2006," Footwear, Gaiters Etc. And Parts Thereof",7591690,2006-08-01
"5721",8,2006," Headgear And Parts Thereof",99701,2006-08-01
"5722",8,2006," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",50143,2006-08-01
"5723",8,2006," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",827285,2006-08-01
"5724",8,2006," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",9592438,2006-08-01
"5725",8,2006," Ceramic Products",2490404,2006-08-01
"5726",8,2006," Glass And Glassware",16195120,2006-08-01
"5727",8,2006," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",31972128,2006-08-01
"5728",8,2006," Iron And Steel",186413087,2006-08-01
"5729",8,2006," Articles Of Iron Or Steel",36742866,2006-08-01
"5730",8,2006," Copper And Articles Thereof",163681864,2006-08-01
"5731",8,2006," Nickel And Articles Thereof",10664690,2006-08-01
"5732",8,2006," Aluminum And Articles Thereof",149297890,2006-08-01
"5733",8,2006," Lead And Articles Thereof",56955,2006-08-01
"5734",8,2006," Zinc And Articles Thereof",10286541,2006-08-01
"5735",8,2006," Tin And Articles Thereof",397862,2006-08-01
"5736",8,2006," Base Metals Nesoi; Cermets; Articles Thereof",75565181,2006-08-01
"5737",8,2006," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",9635042,2006-08-01
"5738",8,2006," Miscellaneous Articles Of Base Metal",7243644,2006-08-01
"5739",8,2006," Nuclear Reactors, Boilers, Machinery Etc.; Parts",735553248,2006-08-01
"5740",8,2006," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",1002494447,2006-08-01
"5741",8,2006," Railway Or Tramway Stock Etc; Traffic Signal Equip",13956750,2006-08-01
"5742",8,2006," Vehicles, Except Railway Or Tramway, And Parts Etc",87071538,2006-08-01
"5743",8,2006," Aircraft, Spacecraft, And Parts Thereof",383268188,2006-08-01
"5744",8,2006," Ships, Boats And Floating Structures",54575,2006-08-01
"5745",8,2006," Optic, Photo Etc, Medic Or Surgical Instrments Etc",267512911,2006-08-01
"5746",8,2006," Clocks And Watches And Parts Thereof",300663,2006-08-01
"5747",8,2006," Musical Instruments; Parts And Accessories Thereof",774666,2006-08-01
"5748",8,2006," Arms And Ammunition; Parts And Accessories Thereof",21056,2006-08-01
"5749",8,2006," Furniture; Bedding Etc; Lamps Nesoi Etc; Prefab Bd",8338916,2006-08-01
"5750",8,2006," Toys, Games & Sport Equipment; Parts & Accessories",4239739,2006-08-01
"5751",8,2006," Miscellaneous Manufactured Articles",1431952,2006-08-01
"5752",8,2006," Works Of Art, Collectors' Pieces And Antiques",2101390,2006-08-01
"5753",8,2006," Special Classification Provisions, Nesoi",36465034,2006-08-01
"5754",9,2006," Live Animals",1427628,2006-09-01
"5755",9,2006," Meat And Edible Meat Offal",29852284,2006-09-01
"5756",9,2006," Fish, Crustaceans & Aquatic Invertebrates",49751900,2006-09-01
"5757",9,2006," Dairy Prods; Birds Eggs; Honey; Ed Animal Pr Nesoi",5818638,2006-09-01
"5758",9,2006," Products Of Animal Origin, Nesoi",4339120,2006-09-01
"5759",9,2006," Live Trees, Plants, Bulbs Etc.; Cut Flowers Etc.",139330,2006-09-01
"5760",9,2006," Edible Vegetables & Certain Roots & Tubers",1018988,2006-09-01
"5761",9,2006," Edible Fruit & Nuts; Citrus Fruit Or Melon Peel",18779377,2006-09-01
"5762",9,2006," Coffee, Tea, Mate & Spices",842843,2006-09-01
"5763",9,2006," Cereals",1183183,2006-09-01
"5764",9,2006," Milling Products; Malt; Starch; Inulin; Wht Gluten",2055171,2006-09-01
"5765",9,2006," Oil Seeds Etc.; Misc Grain, Seed, Fruit, Plant Etc",106921179,2006-09-01
"5766",9,2006," Lac; Gums, Resins & Other Vegetable Sap & Extract",1330536,2006-09-01
"5767",9,2006," Vegetable Plaiting Materials & Products Nesoi",321681,2006-09-01
"5768",9,2006," Animal Or Vegetable Fats, Oils Etc. & Waxes",4095350,2006-09-01
"5769",9,2006," Edible Preparations Of Meat, Fish, Crustaceans Etc",3417044,2006-09-01
"5770",9,2006," Sugars And Sugar Confectionary",1984471,2006-09-01
"5771",9,2006," Cocoa And Cocoa Preparations",2359465,2006-09-01
"5772",9,2006," Prep Cereal, Flour, Starch Or Milk; Bakers Wares",1810431,2006-09-01
"5773",9,2006," Prep Vegetables, Fruit, Nuts Or Other Plant Parts",4639191,2006-09-01
"5774",9,2006," Miscellaneous Edible Preparations",5373399,2006-09-01
"5775",9,2006," Beverages, Spirits And Vinegar",1266471,2006-09-01
"5776",9,2006," Food Industry Residues & Waste; Prep Animal Feed",6951292,2006-09-01
"5777",9,2006," Tobacco And Manufactured Tobacco Substitutes",1127731,2006-09-01
"5778",9,2006," Salt; Sulfur; Earth & Stone; Lime & Cement Plaster",8874499,2006-09-01
"5779",9,2006," Ores, Slag And Ash",32969135,2006-09-01
"5780",9,2006," Mineral Fuel, Oil Etc.; Bitumin Subst; Mineral Wax",5823829,2006-09-01
"5781",9,2006," Inorg Chem; Prec & Rare-earth Met & Radioact Compd",65256368,2006-09-01
"5782",9,2006," Organic Chemicals",117324642,2006-09-01
"5783",9,2006," Pharmaceutical Products",14623319,2006-09-01
"5784",9,2006," Fertilizers",1104053,2006-09-01
"5785",9,2006," Tanning & Dye Ext Etc; Dye, Paint, Putty Etc; Inks",19896145,2006-09-01
"5786",9,2006," Essential Oils Etc; Perfumery, Cosmetic Etc Preps",12098886,2006-09-01
"5787",9,2006," Soap Etc; Waxes, Polish Etc; Candles; Dental Preps",13768484,2006-09-01
"5788",9,2006," Albuminoidal Subst; Modified Starch; Glue; Enzymes",7960897,2006-09-01
"5789",9,2006," Explosives; Pyrotechnics; Matches; Pyro Alloys Etc",962730,2006-09-01
"5790",9,2006," Photographic Or Cinematographic Goods",11542468,2006-09-01
"5791",9,2006," Miscellaneous Chemical Products",53889412,2006-09-01
"5792",9,2006," Plastics And Articles Thereof",236526260,2006-09-01
"5793",9,2006," Rubber And Articles Thereof",33484297,2006-09-01
"5794",9,2006," Raw Hides And Skins (no Furskins) And Leather",69200912,2006-09-01
"5795",9,2006," Leather Art; Saddlery Etc; Handbags Etc; Gut Art",1004137,2006-09-01
"5796",9,2006," Furskins And Artificial Fur; Manufactures Thereof",710935,2006-09-01
"5797",9,2006," Wood And Articles Of Wood; Wood Charcoal",41702669,2006-09-01
"5798",9,2006," Cork And Articles Of Cork",175434,2006-09-01
"5799",9,2006," Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk",149150,2006-09-01
"5800",9,2006," Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd",117778192,2006-09-01
"5801",9,2006," Paper & Paperboard & Articles (inc Papr Pulp Artl)",37208446,2006-09-01
"5802",9,2006," Printed Books, Newspapers Etc; Manuscripts Etc",8271473,2006-09-01
"5803",9,2006," Silk, Including Yarns And Woven Fabric Thereof",234994,2006-09-01
"5804",9,2006," Wool & Animal Hair, Including Yarn & Woven Fabric",1741737,2006-09-01
"5805",9,2006," Cotton, Including Yarn And Woven Fabric Thereof",18071951,2006-09-01
"5806",9,2006," Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab",11626,2006-09-01
"5807",9,2006," Manmade Filaments, Including Yarns & Woven Fabrics",7228719,2006-09-01
"5808",9,2006," Manmade Staple Fibers, Incl Yarns & Woven Fabrics",24036115,2006-09-01
"5809",9,2006," Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.",19593126,2006-09-01
"5810",9,2006," Carpets And Other Textile Floor Coverings",654479,2006-09-01
"5811",9,2006," Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc",1817800,2006-09-01
"5812",9,2006," Impregnated Etc Text Fabrics; Tex Art For Industry",3725389,2006-09-01
"5813",9,2006," Knitted Or Crocheted Fabrics",450057,2006-09-01
"5814",9,2006," Apparel Articles And Accessories, Knit Or Crochet",666833,2006-09-01
"5815",9,2006," Apparel Articles And Accessories, Not Knit Etc.",652315,2006-09-01
"5816",9,2006," Textile Art Nesoi; Needlecraft Sets; Worn Text Art",1478635,2006-09-01
"5817",9,2006," Footwear, Gaiters Etc. And Parts Thereof",4697608,2006-09-01
"5818",9,2006," Headgear And Parts Thereof",203664,2006-09-01
"5819",9,2006," Umbrellas, Walking-sticks, Riding-crops Etc, Parts",336340,2006-09-01
"5820",9,2006," Prep Feathers, Down Etc; Artif Flowers; H Hair Art",382136,2006-09-01
"5821",9,2006," Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.",7525632,2006-09-01
"5822",9,2006," Ceramic Products",3336434,2006-09-01
"5823",9,2006," Glass And Glassware",16162070,2006-09-01
"5824",9,2006," Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin",30329538,2006-09-01
"5825",9,2006," Iron And Steel",152581269,2006-09-01
"5826",9,2006," Articles Of Iron Or Steel",31354057,2006-09-01
"5827",9,2006," Copper And Articles Thereof",188389074,2006-09-01
"5828",9,2006," Nickel And Articles Thereof",8033609,2006-09-01
"5829",9,2006," Aluminum And Articles Thereof",167249764,2006-09-01
"5830",9,2006," Lead And Articles Thereof",50326,2006-09-01
"5831",9,2006," Zinc And Articles Thereof",9934320,2006-09-01
"5832",9,2006," Tin And Articles Thereof",929698,2006-09-01
"5833",9,2006," Base Metals Nesoi; Cermets; Articles Thereof",98340985,2006-09-01
"5834",9,2006," Tools, Cutlery Etc. Of Base Metal & Parts Thereof",9599881,2006-09-01
"5835",9,2006," Miscellaneous Articles Of Base Metal",6886924,2006-09-01
"5836",9,2006," Nuclear Reactors, Boilers, Machinery Etc.; Parts",627439312,2006-09-01
"5837",9,2006," Electric Machinery Etc; Sound Equip; Tv Equip; Pts",894000571,2006-09-01
"5838",9,2006," Railway Or Tramway Stock Etc; Traffic Signal Equip",26101167,2006-09-01
"5839",9,2006," Vehicles, Except Railway Or Tramway, And Parts Etc",149151077,2006-09-01
"5840",9,2006," Aircraft, Spacecraft, And Parts Thereof",476184719,2006-09-01
"5841",9,2006," Ships, Boats And Floating Structures",908522,2006-09-01
"5842",9,2006," Optic, Photo Etc, Medic Or Surgical Instrments Etc",239711997,2006-09-01
